# r0044
# agent8 — lake build (whole library)
# checkout: /home/milnes/projects/ScottLean4-agent8
# started: 2026-08-08T17:33:00-07:00
# lean: leanprover/lean4:v4.32.2
# host: Linux 7.0.0-28-generic x86_64, 20 cores
### === lake build  ===
✔ [429/1346] Built Aesop.Forward.Match (2.2s)
✔ [430/1346] Built Aesop.Builder.Cases (667ms)
✔ [431/1346] Built Aesop.Builder.NormSimp (631ms)
✔ [432/1346] Built Aesop.Builder.Tactic (660ms)
✔ [433/1346] Built Aesop.Builder.Apply (634ms)
✔ [434/1346] Built Aesop.Builder.Unfold (675ms)
✔ [435/1346] Built Aesop.Builder.Default (413ms)
✔ [436/1346] Built Mathlib.Tactic.Widget.LibraryRewrite (4.8s)
✔ [437/1346] Built Aesop.Tree.Data.ForwardRuleMatches (517ms)
✔ [438/1346] Built Qq.Match (5.9s)
✔ [439/1346] Built Qq (437ms)
✔ [440/1346] Built Aesop.Builder.Forward (1.8s)
✔ [441/1346] Built Batteries.Data.List.Lemmas (14s)
✔ [442/1346] Built Mathlib.Tactic.Convert (2.7s)
✔ [443/1346] Built Aesop.RuleTac.Forward (1.6s)
✔ [444/1346] Built Mathlib.Tactic.Says (1.1s)
✔ [445/1346] Built Mathlib.Util.SynthesizeUsing (661ms)
✔ [446/1346] Built Mathlib.Util.Qq (768ms)
✔ [447/1346] Built Mathlib.Util.AtomM (944ms)
✔ [448/1346] Built Aesop.RuleTac (455ms)
✔ [449/1346] Built Mathlib.Util.AtomM.Recurse (782ms)
✔ [450/1346] Built Batteries.Data.List.Count (1.7s)
✔ [451/1346] Built Mathlib.Tactic.Simproc.ExistsAndEq (2.1s)
✔ [452/1346] Built Mathlib.Tactic.Tauto (2.3s)
✔ [453/1346] Built Mathlib.Util.Notation3 (10s)
✔ [454/1346] Built Mathlib.Tactic.Translate.Core (11s)
✔ [455/1346] Built Aesop.Frontend.RuleExpr (2.5s)
✔ [456/1346] Built Aesop.RuleSet (3.4s)
✔ [457/1346] Built Mathlib.Logic.Lemmas (882ms)
✔ [458/1346] Built Aesop.Frontend.Extension.Init (332ms)
✔ [459/1346] Built Mathlib.Tactic.Translate.TagUnfoldBoundary (841ms)
✔ [460/1346] Built Batteries.Data.List.Perm (1.5s)
✔ [461/1346] Built Mathlib.Tactic.TFAE (2.6s)
✔ [462/1346] Built Mathlib.Tactic.Translate.ToAdditive (908ms)
✔ [463/1346] Built Aesop.Frontend.Extension (534ms)
✔ [464/1346] Built Mathlib.Tactic.ToAdditive (493ms)
✔ [465/1346] Built Mathlib.Algebra.Notation (835ms)
✔ [466/1346] Built Mathlib.Tactic.Translate.ToDual (985ms)
✔ [467/1346] Built Aesop.Frontend.Attribute (637ms)
✔ [468/1346] Built Aesop.Forward.State (5.8s)
✔ [469/1346] Built Aesop.Frontend.Tactic (1.2s)
✔ [470/1346] Built Aesop.BuiltinRules.Ext (643ms)
✔ [471/1346] Built Aesop.BuiltinRules.Intros (614ms)
✔ [472/1346] Built Aesop.BuiltinRules.Rfl (610ms)
✔ [473/1346] Built Aesop.BuiltinRules.Split (656ms)
✔ [474/1346] Built Mathlib.Algebra.Notation.Defs (1.1s)
✔ [475/1346] Built Mathlib.Tactic.FunProp.Core (5.2s)
✔ [476/1346] Built Mathlib.Tactic.ToDual (763ms)
✔ [477/1346] Built Aesop.Frontend.Command (1.4s)
✔ [478/1346] Built Aesop.BuiltinRules.ApplyHyps (853ms)
✔ [479/1346] Built Aesop.BuiltinRules.Subst (857ms)
✔ [480/1346] Built Aesop.Forward.State.ApplyGoalDiff (651ms)
✔ [481/1346] Built Aesop.BuiltinRules.Assumption (1.0s)
✔ [482/1346] Built Aesop.BuiltinRules.DestructProducts (1.0s)
✔ [483/1346] Built Aesop.Forward.State.Initial (716ms)
✔ [484/1346] Built Mathlib.Tactic.Bound.Init (551ms)
✔ [485/1346] Built Mathlib.Order.Defs.Prop (624ms)
✔ [486/1346] Built Mathlib.Algebra.Regular.Defs (688ms)
✔ [487/1346] Built Mathlib.Algebra.Notation.Pi.Defs (926ms)
✔ [488/1346] Built Aesop.BuiltinRules (576ms)
✔ [489/1346] Built Aesop.Tree.Data (1.6s)
✔ [490/1346] Built Mathlib.Order.Defs.PartialOrder (1.2s)
✔ [491/1346] Built Mathlib.Tactic.FunProp.Elab (1.4s)
✔ [492/1346] Built Mathlib.Order.Notation (1.3s)
✔ [493/1346] Built Mathlib.Data.Set.Defs (1.5s)
✔ [494/1346] Built Aesop.Search.Queue.Class (456ms)
✔ [495/1346] Built Aesop.Tree.RunMetaM (498ms)
✔ [496/1346] Built Aesop.Tree.Traversal (512ms)
✔ [497/1346] Built Mathlib.Tactic.FunProp (465ms)
✔ [498/1346] Built Mathlib.Algebra.NeZero (696ms)
✔ [499/1346] Built Aesop.Tree.TreeM (893ms)
✔ [500/1346] Built Mathlib.Data.Set.CoeSort (707ms)
✔ [501/1346] Built Mathlib.Order.TypeTags (874ms)
✔ [502/1346] Built Mathlib.Order.Bounds.Defs (767ms)
✔ [503/1346] Built Aesop.Search.Queue (870ms)
✔ [504/1346] Built Mathlib.Order.Interval.Set.Defs (1.2s)
✔ [505/1346] Built Aesop.Tree.State (1.2s)
✔ [506/1346] Built Aesop.Forward.State.UpdateGoal (713ms)
✔ [507/1346] Built Aesop.Tree.Free (895ms)
✔ [508/1346] Built Aesop.Tree.Stats (864ms)
✔ [509/1346] Built Mathlib.Control.Functor (1.4s)
✔ [510/1346] Built Mathlib.Lean.Expr.ExtraRecognizers (810ms)
✔ [511/1346] Built Mathlib.Data.ENat.Defs (920ms)
✔ [512/1346] Built Aesop.Search.SearchM (1.1s)
✔ [513/1346] Built Mathlib.Order.Defs.LinearOrder (2.0s)
✔ [514/1346] Built Mathlib.Order.Defs.Unbundled (1.8s)
✔ [515/1346] Built Aesop.Tree.ExtractProof (1.6s)
✔ [516/1346] Built Aesop.Tree.Tracing (1.9s)
✔ [517/1346] Built Aesop.Search.RuleSelection (870ms)
✔ [518/1346] Built Aesop.Tree.ExtractScript (2.1s)
✔ [519/1346] Built Mathlib.Control.Traversable.Basic (1.3s)
✔ [520/1346] Built Mathlib.Data.Int.Order.Basic (1.1s)
✔ [521/1346] Built Mathlib.Data.Bool.Basic (1.3s)
✔ [522/1346] Built Aesop.Tree.Check (1.9s)
✔ [523/1346] Built Mathlib.Data.List.Defs (1.0s)
✔ [524/1346] Built Aesop.Tree.AddRapp (3.4s)
✔ [525/1346] Built Mathlib.Logic.Relation (2.3s)
✔ [526/1346] Built Mathlib.Data.Nat.Bits (925ms)
✔ [527/1346] Built Mathlib.Logic.Function.Basic (2.6s)
✔ [528/1346] Built Mathlib.Algebra.Group.Defs (5.9s)
✔ [529/1346] Built Mathlib.Logic.Function.Conjugate (961ms)
✔ [530/1346] Built Mathlib.Logic.Pairwise (873ms)
✔ [531/1346] Built Mathlib.Logic.IsEmpty.Basic (1.1s)
✔ [532/1346] Built Mathlib.Algebra.Notation.Pi.Basic (1.3s)
✔ [533/1346] Built Mathlib.Logic.Unique (1.3s)
✔ [534/1346] Built Mathlib.Data.Subtype (1.6s)
✔ [535/1346] Built Mathlib.Data.Sum.Basic (1.7s)
✔ [536/1346] Built Mathlib.Data.Sigma.Basic (1.8s)
✔ [537/1346] Built Mathlib.Algebra.Group.Int.Defs (1.4s)
✔ [538/1346] Built Mathlib.Algebra.Group.Semiconj.Defs (1.5s)
✔ [539/1346] Built Mathlib.Algebra.Group.Nat.Defs (1.1s)
✔ [540/1346] Built Mathlib.Algebra.BigOperators.Group.List.Defs (1.5s)
✔ [541/1346] Built Mathlib.Tactic.Choose (2.3s)
✔ [542/1346] Built Mathlib.Control.Applicative (1.7s)
✔ [543/1346] Built Mathlib.Data.FunLike.Basic (1.1s)
✔ [544/1346] Built Mathlib.Data.Nat.Cast.Defs (1.9s)
✔ [545/1346] Built Mathlib.Logic.Function.Iterate (1.4s)
✔ [546/1346] Built Mathlib.Algebra.GroupWithZero.Defs (2.1s)
✔ [547/1346] Built Aesop.Search.Expansion.Norm (4.6s)
✔ [548/1346] Built Mathlib.Algebra.Group.Invertible.Defs (2.2s)
✔ [549/1346] Built Aesop.Saturate (8.6s)
✔ [550/1346] Built Mathlib.Data.FunLike.Embedding (745ms)
✔ [551/1346] Built Mathlib.Data.Int.Cast.Defs (792ms)
✔ [552/1346] Built Mathlib.Data.Nat.Cast.NeZero (830ms)
✔ [553/1346] Built Mathlib.Algebra.GroupWithZero.Nat (826ms)
✔ [554/1346] Built Mathlib.Algebra.Group.Commute.Defs (1.6s)
✔ [555/1346] Built Mathlib.Algebra.GroupWithZero.NeZero (948ms)
✔ [556/1346] Built Mathlib.Algebra.GroupWithZero.Regular (1.1s)
✔ [557/1346] Built Mathlib.Data.FunLike.Equiv (855ms)
✔ [558/1346] Built Mathlib.Data.Quot (2.8s)
✔ [559/1346] Built Mathlib.Data.List.Pairwise (3.1s)
✔ [560/1346] Built Mathlib.Data.Prod.Basic (1.6s)
✔ [561/1346] Built Mathlib.Algebra.CharZero.Defs (888ms)
✔ [562/1346] Built Mathlib.Algebra.Group.Pi.Basic (2.6s)
✔ [563/1346] Built Mathlib.Tactic.GCongr.Core (6.9s)
✔ [564/1346] Built Aesop.Frontend.Saturate (1.5s)
✔ [565/1346] Built Mathlib.Algebra.Group.InjSurj (3.9s)
✔ [566/1346] Built Mathlib.Logic.Nontrivial.Basic (625ms)
✔ [567/1346] Built Mathlib.Tactic.GCongr.CoreAttrs (608ms)
✔ [568/1346] Built Aesop.Frontend (517ms)
✔ [569/1346] Built Mathlib.Data.Nat.Basic (1.2s)
✔ [570/1346] Built Mathlib.Algebra.Notation.Prod (1.6s)
✔ [571/1346] Built Mathlib.Tactic.Finiteness.Attr (670ms)
✔ [572/1346] Built Mathlib.Tactic.GCongr (727ms)
✔ [573/1346] Built Aesop.Search.Expansion (3.0s)
✔ [574/1346] Built Mathlib.Tactic.SetLike (749ms)
✔ [575/1346] Built Mathlib.Data.Finset.Attr (821ms)
✔ [576/1346] Built Mathlib.Data.List.Flatten (1.7s)
✔ [577/1346] Built Mathlib.Algebra.GroupWithZero.InjSurj (1.6s)
✔ [578/1346] Built Mathlib.Tactic.Nontriviality.Core (1.7s)
✔ [579/1346] Built Mathlib.Data.Nat.Sqrt (1.1s)
✔ [580/1346] Built Mathlib.Algebra.Ring.Defs (3.4s)
✔ [581/1346] Built Mathlib.Data.Int.Basic (1.1s)
✔ [582/1346] Built Mathlib.Data.Nat.Find (1.4s)
✔ [583/1346] Built Aesop.Search.ExpandSafePrefix (1.3s)
✔ [584/1346] Built Mathlib.Tactic.Nontriviality (718ms)
✔ [585/1346] Built Mathlib.Algebra.Ring.Nat (712ms)
✔ [586/1346] Built Mathlib.Algebra.Ring.Semiconj (734ms)
✔ [587/1346] Built Mathlib.Algebra.Group.Units.Defs (3.8s)
✔ [588/1346] Built Mathlib.Logic.Equiv.Defs (3.6s)
✔ [589/1346] Built Mathlib.Algebra.Field.Defs (1.0s)
✔ [590/1346] Built Mathlib.Algebra.Group.Nat.Units (585ms)
✔ [591/1346] Built Mathlib.Control.Monad.Basic (706ms)
✔ [592/1346] Built Mathlib.Logic.Small.Defs (768ms)
✔ [593/1346] Built Mathlib.Control.EquivFunctor (918ms)
✔ [594/1346] Built Mathlib.Data.Finite.Defs (1.0s)
✔ [595/1346] Built Mathlib.Algebra.Group.Hom.Defs (6.4s)
✔ [596/1346] Built Mathlib.Order.Basic (4.6s)
✔ [597/1346] Built Mathlib.Algebra.Opposites (1.5s)
✔ [598/1346] Built Mathlib.Logic.UnivLE (809ms)
✔ [599/1346] Built Mathlib.Data.Countable.Defs (786ms)
✔ [600/1346] Built Mathlib.Order.ULift (852ms)
✔ [601/1346] Built Mathlib.Algebra.Order.ZeroLEOne (846ms)
✔ [602/1346] Built Mathlib.Order.Lex (1.0s)
✔ [603/1346] Built Mathlib.Data.PNat.Defs (1.2s)
✔ [604/1346] Built Mathlib.Order.OrderDual (1.2s)
✔ [605/1346] Built Mathlib.Tactic.ProxyType (2.5s)
✔ [606/1346] Built Mathlib.Data.PNat.Equiv (749ms)
✔ [607/1346] Built Mathlib.Order.Compare (862ms)
✔ [608/1346] Built Aesop.Search.Main (4.4s)
✔ [609/1346] Built Mathlib.Order.Max (1.4s)
✔ [610/1346] Built Mathlib.Order.RelClasses (1.6s)
✔ [611/1346] Built Mathlib.Algebra.Group.Action.Defs (2.7s)
✔ [612/1346] Built Mathlib.Algebra.Group.Equiv.Defs (3.1s)
✔ [613/1346] Built Aesop.Main (1.1s)
✔ [614/1346] Built Mathlib.Algebra.Order.Group.Synonym (2.6s)
✔ [615/1346] Built Mathlib.Tactic.GRewrite.Core (8.4s)
✔ [616/1346] Built Aesop (442ms)
✔ [617/1346] Built Mathlib.Order.BoundedOrder.Basic (1.6s)
✔ [618/1346] Built Mathlib.Algebra.Order.GroupWithZero.Synonym (710ms)
✔ [619/1346] Built Mathlib.Tactic.Continuity.Init (541ms)
✔ [620/1346] Built Mathlib.Algebra.Order.Ring.Synonym (1.2s)
✔ [621/1346] Built Mathlib.Data.Option.Basic (1.0s)
✔ [622/1346] Built Mathlib.Data.Set.Operations (1.4s)
✔ [623/1346] Built Mathlib.Order.Nat (793ms)
✔ [624/1346] Built Mathlib.Tactic.Continuity (762ms)
✔ [625/1346] Built Mathlib.Dynamics.FixedPoints.Defs (470ms)
✔ [626/1346] Built Mathlib.Tactic.Bound.Attribute (1.4s)
✔ [627/1346] Built Mathlib.Tactic.GRewrite.Elab (1.8s)
✔ [628/1346] Built Mathlib.Data.Set.Notation (707ms)
✔ [629/1346] Built Mathlib.Tactic.GRewrite (392ms)
✔ [630/1346] Built Mathlib.Logic.Equiv.Option (1.1s)
✔ [631/1346] Built Mathlib.Order.Monotone.Defs (1.5s)
✔ [632/1346] Built Mathlib.Order.Monotone.Basic (1.7s)
✔ [633/1346] Built Mathlib.Tactic.ClickSuggestions.Util (2.2s)
✔ [634/1346] Built Mathlib.Order.SetNotation (3.4s)
✔ [635/1346] Built Mathlib.Logic.Equiv.Prod (9.9s)
✔ [636/1346] Built Mathlib.Order.BoundedOrder.Monotone (800ms)
✔ [637/1346] Built Mathlib.Tactic.ClickSuggestions.SectionState (1.1s)
✔ [638/1346] Built Mathlib.Tactic.ClickSuggestions.Unfold (1.2s)
✔ [639/1346] Built Mathlib.Order.Iterate (1.2s)
✔ [640/1346] Built Mathlib.Algebra.Group.Basic (5.6s)
✔ [641/1346] Built Mathlib.Topology.Defs.Basic (1.3s)
✔ [642/1346] Built Mathlib.Order.GaloisConnection.Defs (1.8s)
✔ [643/1346] Built Mathlib.Data.Nat.Log (2.2s)
✔ [644/1346] Built Mathlib.Logic.Equiv.Sum (2.1s)
✔ [645/1346] Built Mathlib.Tactic.ClickSuggestions.Apply (1.4s)
✔ [646/1346] Built Mathlib.Tactic.ClickSuggestions.ApplyAt (1.5s)
✔ [647/1346] Built Mathlib.Data.Nat.PSub (1.3s)
✔ [648/1346] Built Mathlib.Data.Int.Cast.Basic (1.4s)
✔ [649/1346] Built Mathlib.Algebra.Group.Semiconj.Basic (1.4s)
✔ [650/1346] Built Mathlib.Algebra.Group.Int.Units (1.5s)
✔ [651/1346] Built Mathlib.Topology.ContinuousMap.Defs (1.5s)
✔ [652/1346] Built Mathlib.Algebra.Group.Torsion (1.6s)
✔ [653/1346] Built Mathlib.Algebra.Regular.Basic (2.1s)
✔ [654/1346] Built Mathlib.Tactic.ClickSuggestions.Rewrite (2.6s)
✔ [655/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.Defs (2.4s)
✔ [656/1346] Built Mathlib.Algebra.GroupWithZero.Basic (2.6s)
✔ [657/1346] Built Mathlib.Tactic.Zify (1.3s)
✔ [658/1346] Built Mathlib.Algebra.Ring.GrindInstances (1.4s)
✔ [659/1346] Built Mathlib.Algebra.Ring.Int.Defs (1.4s)
✔ [660/1346] Built Mathlib.Tactic.ClickSuggestions.GRewrite (3.3s)
✔ [661/1346] Built Mathlib.Algebra.Group.Commute.Basic (1.6s)
✔ [662/1346] Built Mathlib.Algebra.Group.Hom.Basic (3.3s)
✔ [663/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.OrderDual (954ms)
✔ [664/1346] Built Mathlib.Data.Int.Cast.Field (753ms)
✔ [665/1346] Built Mathlib.Algebra.Group.Units.Basic (3.0s)
✔ [666/1346] Built Mathlib.Algebra.Group.Opposite (2.4s)
✔ [667/1346] Built Mathlib.Algebra.Group.TypeTags.Basic (2.0s)
✔ [668/1346] Built Mathlib.Order.Lattice (6.3s)
✔ [669/1346] Built Mathlib.Algebra.Order.GroupWithZero.Defs (2.4s)
✔ [670/1346] Built Mathlib.Tactic.ClickSuggestions.FindPremises (2.1s)
✔ [671/1346] Built Mathlib.Algebra.Group.Semiconj.Units (1.2s)
✔ [672/1346] Built Mathlib.Algebra.GroupWithZero.Opposite (1.1s)
✔ [673/1346] Built Mathlib.Algebra.GroupWithZero.Hom (2.1s)
✔ [674/1346] Built Mathlib.Logic.Equiv.Basic (4.3s)
✔ [675/1346] Built Mathlib.Order.BoundedOrder.Lattice (1.4s)
✔ [676/1346] Built Mathlib.Algebra.Group.TypeTags.Hom (1.9s)
✔ [677/1346] Built Mathlib.Algebra.GroupWithZero.Equiv (1.1s)
✔ [678/1346] Built Mathlib.Data.ULift (1.1s)
✔ [679/1346] Built Mathlib.Algebra.Group.Units.Hom (2.8s)
✔ [680/1346] Built Mathlib.Algebra.GroupWithZero.Units.Basic (2.9s)
✔ [681/1346] Built Mathlib.Algebra.Group.Commute.Units (1.9s)
✔ [682/1346] Built Mathlib.Order.MinMax (2.4s)
✔ [683/1346] Built Mathlib.Algebra.Group.Hom.Instances (3.9s)
✔ [684/1346] Built Mathlib.Algebra.Ring.InjSurj (5.9s)
✔ [685/1346] Built Mathlib.Algebra.Order.IsBotOne (1.5s)
✔ [686/1346] Built Mathlib.Tactic.ClickSuggestions.TryPremises (2.8s)
✔ [687/1346] Built Mathlib.Logic.Embedding.Basic (2.4s)
✔ [688/1346] Built Mathlib.Algebra.Group.Nat.Hom (1.3s)
✔ [689/1346] Built Mathlib.Algebra.GroupWithZero.Semiconj (1.0s)
✔ [690/1346] Built Mathlib.Algebra.Group.Equiv.Basic (3.0s)
✔ [691/1346] Built Mathlib.SetTheory.Cardinal.Defs (1.0s)
✔ [692/1346] Built Mathlib.Algebra.Group.Invertible.Basic (1.6s)
✔ [693/1346] Built Mathlib.Algebra.Group.Embedding (975ms)
✔ [694/1346] Built Mathlib.Data.Prod.Lex (4.1s)
✔ [695/1346] Built Mathlib.Algebra.GroupWithZero.Commute (1.1s)
✔ [696/1346] Built Mathlib.Algebra.Group.Equiv.TypeTags (2.7s)
✔ [697/1346] Built Mathlib.Algebra.Ring.Basic (1.0s)
✔ [698/1346] Built Mathlib.Tactic.ClickSuggestions (1.7s)
✔ [699/1346] Built Mathlib.Order.Disjoint (3.4s)
✔ [700/1346] Built Mathlib.Algebra.GroupWithZero.Invertible (1.0s)
✔ [701/1346] Built Mathlib.Algebra.GroupWithZero.Units.Lemmas (1.1s)
✔ [702/1346] Built Mathlib.Algebra.Group.Units.Equiv (1.9s)
✔ [703/1346] Built Mathlib.Tactic.Common (1.0s)
✔ [704/1346] Built Mathlib.Order.PropInstances (1.0s)
✔ [705/1346] Built Mathlib.Algebra.Group.Equiv.Opposite (2.4s)
✔ [706/1346] Built Mathlib.Data.Int.Sqrt (1.2s)
✔ [707/1346] Built Mathlib.Algebra.GroupWithZero.Units.Equiv (1.4s)
✔ [708/1346] Built Mathlib.Algebra.Ring.Invertible (2.3s)
✔ [709/1346] Built Mathlib.Data.List.Count (1.7s)
✔ [710/1346] Built Mathlib.Data.List.ProdSigma (1.6s)
✔ [711/1346] Built Mathlib.Order.RelIso.Basic (4.7s)
✔ [712/1346] Built Mathlib.Algebra.Divisibility.Basic (2.7s)
✔ [713/1346] Built Mathlib.Data.Rat.Defs (2.6s)
✔ [714/1346] Built Mathlib.Data.Vector.Defs (2.7s)
✔ [715/1346] Built Mathlib.Data.List.InsertIdx (2.4s)
✔ [716/1346] Built Mathlib.Algebra.Group.Prod (6.9s)
✔ [717/1346] Built Mathlib.Algebra.Group.WithOne.Defs (3.4s)
✔ [718/1346] Built Mathlib.Tactic.NormNum.Result (4.0s)
✔ [719/1346] Built Mathlib.Algebra.Divisibility.Hom (1.5s)
✔ [720/1346] Built Mathlib.Algebra.Ring.Rat (1.9s)
✔ [721/1346] Built Mathlib.Algebra.Ring.Hom.Defs (5.7s)
✔ [722/1346] Built Mathlib.Algebra.Group.WithOne.Map (1.7s)
✔ [723/1346] Built Mathlib.Data.List.TakeDrop (5.2s)
✔ [724/1346] Built Mathlib.Data.List.Induction (3.9s)
✔ [725/1346] Built Mathlib.Algebra.Divisibility.Units (2.5s)
✔ [726/1346] Built Mathlib.Data.Fin.Basic (5.3s)
✔ [727/1346] Built Mathlib.Data.Nat.Factorial.Basic (5.3s)
✔ [728/1346] Built Mathlib.Algebra.Group.Even (3.6s)
✔ [729/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.Basic (8.4s)
✔ [730/1346] Built Mathlib.Data.Int.GCD (3.7s)
✔ [731/1346] Built Mathlib.Algebra.Ring.Divisibility.Basic (2.8s)
✔ [732/1346] Built Mathlib.Algebra.Ring.Units (2.7s)
✔ [733/1346] Built Mathlib.Algebra.GroupWithZero.Divisibility (1.9s)
✔ [734/1346] Built Mathlib.Algebra.Order.Monoid.NatCast (2.0s)
✔ [735/1346] Built Mathlib.Data.Nat.Cast.Basic (2.3s)
✔ [736/1346] Built Mathlib.Algebra.Group.Nat.Even (2.7s)
✔ [737/1346] Built Mathlib.Data.Set.Basic (6.5s)
✔ [738/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.ExistsOfLE (1.8s)
✔ [739/1346] Built Mathlib.Algebra.Order.Monoid.Defs (2.5s)
✔ [740/1346] Built Mathlib.Tactic.NormNum.Core (4.0s)
✔ [741/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.MinMax (2.6s)
✔ [742/1346] Built Mathlib.Algebra.Ring.Int.Units (1.3s)
✔ [743/1346] Built Mathlib.Algebra.Order.Sub.Defs (3.2s)
✔ [744/1346] Built Mathlib.Data.Nat.Choose.Basic (3.6s)
✔ [745/1346] Built Mathlib.Data.Nat.Order.Lemmas (1.3s)
✔ [746/1346] Built Mathlib.Algebra.Order.Group.Int (1.0s)
✔ [747/1346] Built Mathlib.Algebra.GroupWithZero.WithZero (6.2s)
✔ [748/1346] Built Mathlib.Algebra.Order.Monoid.OrderDual (1.3s)
✔ [749/1346] Built Mathlib.Data.Set.Inclusion (1.5s)
✔ [750/1346] Built Mathlib.Algebra.Ring.Opposite (5.2s)
✔ [751/1346] Built Mathlib.Data.List.Basic (10s)
✔ [752/1346] Built Mathlib.Algebra.Ring.Commute (2.8s)
✔ [753/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.Pow (4.6s)
✔ [754/1346] Built Mathlib.Data.Set.Order (2.3s)
✔ [755/1346] Built Mathlib.Algebra.Group.Int.Even (2.5s)
✔ [756/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.TypeTags (2.3s)
✔ [757/1346] Built Mathlib.Data.Set.Disjoint (1.8s)
✔ [758/1346] Built Mathlib.Data.SetLike.Basic (2.5s)
✔ [759/1346] Built Mathlib.Algebra.Order.Monoid.Canonical.Defs (2.5s)
✔ [760/1346] Built Mathlib.Order.WithBot (16s)
✔ [761/1346] Built Mathlib.Data.List.Enum (1.3s)
✔ [762/1346] Built Mathlib.Data.Nat.Cast.Commute (1.5s)
✔ [763/1346] Built Mathlib.Order.Heyting.Basic (10s)
✔ [764/1346] Built Mathlib.Algebra.Order.Sub.Unbundled.Basic (2.5s)
✔ [765/1346] Built Mathlib.Algebra.Order.Group.Nat (1.3s)
✔ [766/1346] Built Mathlib.Algebra.Order.Monoid.TypeTags (1.5s)
✔ [767/1346] Built Mathlib.Data.List.Lex (2.3s)
✔ [768/1346] Built Mathlib.Data.List.Infix (2.5s)
✔ [769/1346] Built Mathlib.Data.List.Forall2 (2.8s)
✔ [770/1346] Built Mathlib.Order.BooleanAlgebra.Defs (2.1s)
✔ [771/1346] Built Mathlib.Data.List.Lattice (3.9s)
✔ [772/1346] Built Mathlib.Algebra.Order.Sub.Basic (2.1s)
✔ [773/1346] Built Mathlib.Data.List.Zip (1.7s)
✔ [774/1346] Built Mathlib.Order.Hom.Basic (12s)
✔ [775/1346] Built Mathlib.Data.Set.Insert (4.1s)
✔ [776/1346] Built Mathlib.Data.List.MinMax (3.8s)
✔ [777/1346] Built Mathlib.Algebra.Group.End (7.2s)
✔ [778/1346] Built Mathlib.Algebra.Field.Basic (5.5s)
✔ [779/1346] Built Mathlib.Data.Bool.Set (1.3s)
✔ [780/1346] Built Mathlib.Data.List.Perm.Basic (3.5s)
✔ [781/1346] Built Mathlib.Algebra.Order.Monoid.Units (2.0s)
✔ [782/1346] Built Mathlib.Algebra.Order.Group.Unbundled.Basic (8.1s)
✔ [783/1346] Built Mathlib.Algebra.Ring.Parity (5.6s)
✔ [784/1346] Built Mathlib.Algebra.Order.Monoid.Basic (2.5s)
✔ [785/1346] Built Mathlib.Tactic.ApplyFun (2.8s)
✔ [786/1346] Built Mathlib.Data.List.Nodup (4.6s)
✔ [787/1346] Built Mathlib.Data.List.Chain (5.1s)
✔ [788/1346] Built Mathlib.Data.Nat.Cast.Order.Basic (3.4s)
✔ [789/1346] Built Mathlib.Algebra.Order.Group.Units (1.3s)
✔ [790/1346] Built Mathlib.Data.Set.Subsingleton (3.0s)
✔ [791/1346] Built Mathlib.Data.List.Perm.Subperm (1.8s)
✔ [792/1346] Built Mathlib.Order.Antisymmetrization (4.4s)
✔ [793/1346] Built Mathlib.Algebra.Order.Group.OrderIso (2.2s)
✔ [794/1346] Built Mathlib.Algebra.Order.Group.Defs (2.7s)
✔ [795/1346] Built Mathlib.Data.List.Range (1.8s)
✔ [796/1346] Built Mathlib.Data.List.Dedup (1.0s)
✔ [797/1346] Built Mathlib.Data.List.Perm.Lattice (2.6s)
✔ [798/1346] Built Mathlib.Data.List.Duplicate (2.2s)
✔ [799/1346] Built Mathlib.Order.BooleanAlgebra.Basic (6.6s)
✔ [800/1346] Built Mathlib.Algebra.Order.Monoid.Unbundled.WithTop (9.5s)
✔ [801/1346] Built Mathlib.Order.Hom.Bounded (6.4s)
✔ [802/1346] Built Mathlib.Data.Int.Cast.Lemmas (4.0s)
✔ [803/1346] Built Mathlib.Data.List.OffDiag (3.8s)
✔ [804/1346] Built Mathlib.Data.Int.LeastGreatest (1.5s)
✔ [805/1346] Built Mathlib.Order.Hom.Lattice (6.7s)
✔ [806/1346] Built Mathlib.Algebra.Ring.Int.Parity (4.3s)
✔ [807/1346] Built Mathlib.Data.List.Rotate (4.0s)
✔ [808/1346] Built Mathlib.Data.List.Sublists (2.0s)
✔ [809/1346] Built Mathlib.Data.Multiset.Defs (2.7s)
✔ [810/1346] Built Mathlib.Algebra.Order.Monoid.WithTop (1.3s)
✔ [811/1346] Built Mathlib.Algebra.Order.Group.Lattice (2.2s)
✔ [812/1346] Built Mathlib.Tactic.NormNum.Basic (10s)
✔ [813/1346] Built Mathlib.Algebra.Order.Sub.WithTop (1.5s)
✔ [814/1346] Built Mathlib.Order.Heyting.Boundary (2.0s)
✔ [815/1346] Built Mathlib.Data.Part (4.9s)
✔ [816/1346] Built Mathlib.Algebra.BigOperators.Group.List.Basic (6.8s)
✔ [817/1346] Built Mathlib.Data.Sum.Order (8.6s)
✔ [818/1346] Built Mathlib.Data.Rat.Lemmas (2.1s)
